FUNCTION00,STREET_N01,Segment_Di,Lanes,Median,Park,Shoulder,Bikelane,PedCrossin,Length,Index,Dir_drive,ADTJan2009-Dec2009,ADTJan2010-Dec2010,ADTJan2011-Dec2011,ADTJan2012-Dec2012,ADTJan2013-Dec2013,ADTJan2014-Dec2014,ADTJan2015-Dec2015,ADTJan2016-Dec2016,ADTJan2017-Dec2017,ADTJan2018-Dec2018,CollisionsJan2009-Dec2009,CollisionsJan2010-Dec2010,CollisionsJan2011-Dec2011,CollisionsJan2012-Dec2012,CollisionsJan2013-Dec2013,CollisionsJan2014-Dec2014,CollisionsJan2015-Dec2015,CollisionsJan2016-Dec2016,CollisionsJan2017-Dec2017,CollisionsJan2018-Dec2018,LnAvgADT,LnLength,SumCollisions,Offset,Offset2,Distance_to_school,Distance_to_senior,Number of DFS,Site_ID,Location_D,Direction,Speed_Limi,Ward,Neighbourh,Neighbou_1,Latitude,Longitude,Interventi,Enforcemen,Site_ID.1,Location_D.1,Direction.1,Speed_Limi.1,Ward.1,Neighbourh.1,Neighbou_1.1,Latitude.1,Longitude.1,Interventi.1,Enforcemen.1,Site_ID.2,Location_D.2,Direction.2,Speed_Limi.2,Ward.2,Neighbourh.2,Neighbou_1.2,Latitude.2,Longitude.2,Interventi.2,Enforcemen.2,avgADT,speed_osm,lanes_osm
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50302645,-113.6398602,,,,,,,,,,,,,,,,,,,,,,,,,5342.423285,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50396911,-113.624962,,,,,,,,,,,,,,,,,,,,,,,,,6469.229885,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53435121,-113.4429223,,,,,,,,,,,,,,,,,,,,,,,,,19980.68406,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51804674,-113.5163908,,,,,,,,,,,,,,,,,,,,,,,,,9858.052632,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51636379,-113.5224619,,,,,,,,,,,,,,,,,,,,,,,,,6006.849859,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51813659,-113.5163883,,,,,,,,,,,,,,,,,,,,,,,,,11222.17094,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51654347,-113.5224508,,,,,,,,,,,,,,,,,,,,,,,,,6401.086068,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.60320524,-113.4673391,,,,,,,,,,,,,,,,,,,,,,,,,13980.1,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.60868665,-113.4673366,,,,,,,,,,,,,,,,,,,,,,,,,13503.75635,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61291002,-113.4673333,,,,,,,,,,,,,,,,,,,,,,,,,13370.2625,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61839139,-113.4673248,,,,,,,,,,,,,,,,,,,,,,,,,10731.90126,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62459163,-113.4673177,,,,,,,,,,,,,,,,,,,,,,,,,8401.759803,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.63025271,-113.4673099,,,,,,,,,,,,,,,,,,,,,,,,,5195.6,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.60356549,-113.4675204,,,,,,,,,,,,,,,,,,,,,,,,,13936.95,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.60886716,-113.4675157,,,,,,,,,,,,,,,,,,,,,,,,,13850.15259,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61327031,-113.4675267,,,,,,,,,,,,,,,,,,,,,,,,,13771.64732,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61866185,-113.4675239,,,,,,,,,,,,,,,,,,,,,,,,,11172.1137,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62468237,-113.4675146,,,,,,,,,,,,,,,,,,,,,,,,,8493.396133,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.64102952,-113.465907,,,,,,,,,,,,,,,,,,,,,,,,,3015.429201,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.64102952,-113.465907,,,,,,,,,,,,,,,,,,,,,,,,,2932.707983,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50771857,-113.4550699,,,,,,,,,,,,,,,,,,,,,,,,,7417.678811,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50771857,-113.4550699,,,,,,,,,,,,,,,,,,,,,,,,,7917.559789,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51490764,-113.4551149,,,,,,,,,,,,,,,,,,,,,,,,,8726.288262,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51490764,-113.4551149,,,,,,,,,,,,,,,,,,,,,,,,,9172.818208,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53935609,-113.4565192,,,,,,,,,,,,,,,,,,,,,,,,,5737.378512,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53935609,-113.4565192,,,,,,,,,,,,,,,,,,,,,,,,,6004.392548,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56315423,-113.4732973,,,,,,,,,,,,,,,,,,,,,,,,,4468.302071,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56315423,-113.4732973,,,,,,,,,,,,,,,,,,,,,,,,,5835.681812,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51941128,-113.5932628,,,,,,,,,,,,,,,,,,,,,,,,,11423.80153,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52152009,-113.6340835,,,,,,,,,,,,,,,,,,,,,,,,,8958.645399,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52121498,-113.6522891,,,,,,,,,,,,,,,,,,,,,,,,,11495.55666,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52145767,-113.6431629,,,,,,,,,,,,,,,,,,,,,,,,,9663.795074,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51950184,-113.59347,,,,,,,,,,,,,,,,,,,,,,,,,9188.140639,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51967205,-113.6178301,,,,,,,,,,,,,,,,,,,,,,,,,12413.25668,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52139464,-113.6522695,,,,,,,,,,,,,,,,,,,,,,,,,11953.71196,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5216093,-113.6338701,,,,,,,,,,,,,,,,,,,,,,,,,9434.067734,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52154751,-113.6431562,,,,,,,,,,,,,,,,,,,,,,,,,9720.073618,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51954333,-113.6058623,,,,,,,,,,,,,,,,,,,,,,,,,9388.891259,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51954333,-113.6058623,,,,,,,,,,,,,,,,,,,,,,,,,10582.25977,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52289326,-113.5149257,,,,,,,,,,,,,,,,,,,,,,,,,8782.711119,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52289326,-113.5149257,,,,,,,,,,,,,,,,,,,,,,,,,6669.314182,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52294595,-113.5280924,,,,,,,,,,,,,,,,,,,,,,,,,6955.186393,50,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52294595,-113.5280924,,,,,,,,,,,,,,,,,,,,,,,,,8340.007512,50,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52292656,-113.5232054,,,,,,,,,,,,,,,,,,,,,,,,,7684.753551,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52292656,-113.5232054,,,,,,,,,,,,,,,,,,,,,,,,,7226.700396,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52966687,-113.6242585,,,,,,,,,,,,,,,,,,,,,,,,,5560.855753,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52993593,-113.6240917,,,,,,,,,,,,,,,,,,,,,,,,,7013.110045,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55682608,-113.4852211,,,,,,,,,,,,,,,,,,,,,,,,,5858.314682,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55682608,-113.4852211,,,,,,,,,,,,,,,,,,,,,,,,,5956.720161,50,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56806713,-113.4872146,,,,,,,,,,,,,,,,,,,,,,,,,5038.127351,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56806713,-113.4872146,,,,,,,,,,,,,,,,,,,,,,,,,4296.808991,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49901941,-113.5001635,,,,,,,,,,,,,,,,,,,,,,,,,6243.082985,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49901977,-113.5002494,,,,,,,,,,,,,,,,,,,,,,,,,11066.96851,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49747778,-113.6182076,,,,,,,,,,,,,,,,,,,,,,,,,5840.95,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49558576,-113.6457883,,,,,,,,,,,,,,,,,,,,,,,,,6045.471227,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49756777,-113.6182474,,,,,,,,,,,,,,,,,,,,,,,,,5442.4,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.60332455,-113.5166107,,,,,,,,,,,,,,,,,,,,,,,,,10471.075,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61042341,-113.5166098,,,,,,,,,,,,,,,,,,,,,,,,,9095.818068,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61851707,-113.5181858,,,,,,,,,,,,,,,,,,,,,,,,,8290.925,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62453238,-113.5168869,,,,,,,,,,,,,,,,,,,,,,,,,6271.133227,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61060391,-113.5168041,,,,,,,,,,,,,,,,,,,,,,,,,9836.623089,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6186982,-113.5185374,,,,,,,,,,,,,,,,,,,,,,,,,8460.3,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62462304,-113.5170854,,,,,,,,,,,,,,,,,,,,,,,,,6648.26717,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62720774,-113.5118588,,,,,,,,,,,,,,,,,,,,,,,,,8293.778399,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52632156,-113.5411387,,,,,,,,,,,,,,,,,,,,,,,,,13225.25,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53619874,-113.5392068,,,,,,,,,,,,,,,,,,,,,,,,,21055.75977,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54129777,-113.5332785,,,,,,,,,,,,,,,,,,,,,,,,,10917.67799,40,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54129777,-113.5332785,,,,,,,,,,,,,,,,,,,,,,,,,10689.32027,40,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54091725,-113.5279061,,,,,,,,,,,,,,,,,,,,,,,,,12336.15179,40,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54091725,-113.5279061,,,,,,,,,,,,,,,,,,,,,,,,,10048.02296,40,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54306832,-113.4830949,,,,,,,,,,,,,,,,,,,,,,,,,7471.073874,50,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54306832,-113.4830949,,,,,,,,,,,,,,,,,,,,,,,,,7714.361922,50,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48515273,-113.6426873,,,,,,,,,,,,,,,,,,,,,,,,,5687.758092,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47883438,-113.6639756,,,,,,,,,,,,,,,,,,,,,,,,,5015.860995,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47892469,-113.664136,,,,,,,,,,,,,,,,,,,,,,,,,5086.6413,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48274969,-113.6505337,,,,,,,,,,,,,,,,,,,,,,,,,6091.188503,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48533205,-113.6425547,,,,,,,,,,,,,,,,,,,,,,,,,6049.085661,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44949164,-113.5654503,,,,,,,,,,,,,,,,,,,,,,,,,9361.513889,40,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44967206,-113.5656426,,,,,,,,,,,,,,,,,,,,,,,,,9057.583981,40,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47536384,-113.5886428,,,,,,,,,,,,,,,,,,,,,,,,,6250.868198,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47545345,-113.5885696,,,,,,,,,,,,,,,,,,,,,,,,,5431.591788,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54130859,-113.6117186,,,,,,,,,,,,,,,,,,,,,,,,,15995.87302,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5431185,-113.5632987,,,,,,,,,,,,,,,,,,,,,,,,,20360.7737,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57709786,-113.3825486,,,,,,,,,,,,,,,,,,,,,,,,,14172.65583,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58132183,-113.3826546,,,,,,,,,,,,,,,,,,,,,,,,,14184.38338,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58663378,-113.3846356,,,,,,,,,,,,,,,,,,,,,,,,,14313.57012,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59131331,-113.3859617,,,,,,,,,,,,,,,,,,,,,,,,,13710.1361,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59616612,-113.3860349,,,,,,,,,,,,,,,,,,,,,,,,,11777.62371,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.60532439,-113.3845906,,,,,,,,,,,,,,,,,,,,,,,,,9196.372865,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.60119818,-113.3860193,,,,,,,,,,,,,,,,,,,,,,,,,9608.927015,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61078856,-113.3812412,,,,,,,,,,,,,,,,,,,,,,,,,6227.411135,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57763746,-113.3826328,,,,,,,,,,,,,,,,,,,,,,,,,14935.41442,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58195271,-113.3830139,,,,,,,,,,,,,,,,,,,,,,,,,14654.19381,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58690507,-113.3849685,,,,,,,,,,,,,,,,,,,,,,,,,15012.9396,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59131431,-113.3861565,,,,,,,,,,,,,,,,,,,,,,,,,14567.79908,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59643674,-113.3862379,,,,,,,,,,,,,,,,,,,,,,,,,12767.36912,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.60550452,-113.3846696,,,,,,,,,,,,,,,,,,,,,,,,,9446.764407,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61105849,-113.3813098,,,,,,,,,,,,,,,,,,,,,,,,,6808.023636,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61473103,-113.3790497,,,,,,,,,,,,,,,,,,,,,,,,,5747.252416,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43087798,-113.5873089,,,,,,,,,,,,,,,,,,,,,,,,,6153.107331,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43404484,-113.593639,,,,,,,,,,,,,,,,,,,,,,,,,6822.965405,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43434765,-113.6035286,,,,,,,,,,,,,,,,,,,,,,,,,4373.042666,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43580763,-113.6102732,,,,,,,,,,,,,,,,,,,,,,,,,10695.17745,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4394409,-113.622361,,,,,,,,,,,,,,,,,,,,,,,,,3100.936955,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43422422,-113.5935409,,,,,,,,,,,,,,,,,,,,,,,,,6696.553719,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43452732,-113.6035133,,,,,,,,,,,,,,,,,,,,,,,,,4366.925152,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43087706,-113.5870411,,,,,,,,,,,,,,,,,,,,,,,,,6745.431022,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43953046,-113.6222639,,,,,,,,,,,,,,,,,,,,,,,,,3056.036094,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.43861242,-113.6161695,,,,,,,,,,,,,,,,,,,,,,,,,9891.339358,70,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53803012,-113.6890438,,,,,,,,,,,,,,,,,,,,,,,,,5248.586683,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5380305,-113.6891901,,,,,,,,,,,,,,,,,,,,,,,,,4779.443769,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5604927,-113.5719505,,,,,,,,,,,,,,,,,,,,,,,,,2812.726285,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5604927,-113.5719505,,,,,,,,,,,,,,,,,,,,,,,,,2901.618532,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56317541,-113.6213715,,,,,,,,,,,,,,,,,,,,,,,,,3483.976196,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56317541,-113.6213715,,,,,,,,,,,,,,,,,,,,,,,,,3115.812431,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56305168,-113.6108177,,,,,,,,,,,,,,,,,,,,,,,,,3565.431609,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56305168,-113.6108177,,,,,,,,,,,,,,,,,,,,,,,,,3665.513143,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56300463,-113.5966166,,,,,,,,,,,,,,,,,,,,,,,,,2654.368908,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56300463,-113.5966166,,,,,,,,,,,,,,,,,,,,,,,,,2267.672861,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56314195,-113.5842341,,,,,,,,,,,,,,,,,,,,,,,,,2211.844241,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57351808,-113.5965875,,,,,,,,,,,,,,,,,,,,,,,,,2201.202818,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57351808,-113.5965875,,,,,,,,,,,,,,,,,,,,,,,,,2082.695014,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58488705,-113.5839875,,,,,,,,,,,,,,,,,,,,,,,,,2778.367977,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58488705,-113.5839875,,,,,,,,,,,,,,,,,,,,,,,,,2561.815088,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58499716,-113.5644271,,,,,,,,,,,,,,,,,,,,,,,,,2524.244462,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58499716,-113.5644271,,,,,,,,,,,,,,,,,,,,,,,,,2451.188768,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58765455,-113.4273441,,,,,,,,,,,,,,,,,,,,,,,,,3631.604178,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.58765455,-113.4273441,,,,,,,,,,,,,,,,,,,,,,,,,3763.059096,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44136439,-113.4874215,,,,,,,,,,,,,,,,,,,,,,,,,2526.531426,50,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56652894,-113.6025289,,,,,,,,,,,,,,,,,,,,,,,,,2700.075781,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56652894,-113.6025289,,,,,,,,,,,,,,,,,,,,,,,,,2675.710326,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62675432,-113.4893301,,,,,,,,,,,,,,,,,,,,,,,,,3305.02675,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62675432,-113.4893301,,,,,,,,,,,,,,,,,,,,,,,,,4020.913529,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55094345,-113.6178925,,,,,,,,,,,,,,,,,,,,,,,,,2221.20874,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53360443,-113.619115,,,,,,,,,,,,,,,,,,,,,,,,,3295.46894,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53360443,-113.619115,,,,,,,,,,,,,,,,,,,,,,,,,3211.849949,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44738489,-113.4873671,,,,,,,,,,,,,,,,,,,,,,,,,7391.450929,50,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44738489,-113.4873671,,,,,,,,,,,,,,,,,,,,,,,,,4245.034263,50,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44790483,-113.4829052,,,,,,,,,,,,,,,,,,,,,,,,,4069.218091,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44790483,-113.4829052,,,,,,,,,,,,,,,,,,,,,,,,,2494.870967,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45140814,-113.4826067,,,,,,,,,,,,,,,,,,,,,,,,,3588.208519,60,2
